application,process_id,SwapChainAddress,Runtime,SyncInterval,PresentFlags,Dropped,time_in_seconds,ms_in_present_api,ms_between_presents,AllowsTearing,PresentMode,ms_until_render_complete,ms_until_displayed,ms_between_display_change,ms_until_render_start,ms_gpu_active,QPCTime,GpuPower,GpuVoltage,GpuFrequency,GpuTemp,GpuUtilization,GpuRenderComputeUtilization,GpuMediaUtilization,GpuFan[0],GpuFan[1],GpuFan[2],GpuFan[3],GpuFan[4],VramFrequency,VramEffectiveFreq,VramReadBandwidth,VramWriteBandwidthCounter,VramTemperature,VramPower,VramVoltagePsuType[0],PsuPower[0],PsuVoltage[0],PsuType[1],PsuPower[1],PsuVoltage[1],PsuType[2],PsuPower[2],PsuVoltage[2]PsuType[3],PsuPower[3],PsuVoltage[3],PsuType[4],PsuPower[4],PsuVoltage[4],GpuPowerLimited,GpuTemperatureLimited,GpuCurrentLimitedGpuVoltageLimited,GpuUtilizationLimited,VramPowerLimited,VramTemperatureLimited,VramCurrentLimited,VramVoltageLimited,VramUtilzationLimited,,,
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.00728,15.5012,19.0895,1,4,34.9424,34.9529,19.5853,15.5911,19.3513,2282890690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.02758,14.7095,20.3019,1,4,34.4847,34.4986,19.8476,14.6405,19.2344,2283093709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.04686,15.325,19.2721,1,4,34.5904,34.607,19.3805,15.2126,19.1778,2283286430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.06682,14.7072,19.9618,1,4,34.1927,34.2101,19.5649,14.6286,19.0575,2283486048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.08621,14.9717,19.3912,1,4,34.0771,34.0865,19.2676,14.8015,19.0865,2283679960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.10647,13.9508,20.2645,1,4,32.7859,32.8017,18.9797,13.8126,18.9733,2283882605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.12531,14.087,18.8327,1,4,34.5931,34.6032,20.6342,13.9532,19.3567,2284070932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.14429,15.6875,18.9868,1,4,34.8406,34.85,19.2336,15.6063,19.0006,2284260800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.16456,14.692,20.2682,1,4,34.0338,34.0489,19.4671,14.5724,19.2609,2284463482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.18418,14.5446,19.6182,1,4,34.4374,34.6065,20.1758,14.4156,19.2939,2284659664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.20377,15.1434,19.596,1,4,34.1861,34.2052,19.1947,15.0174,19.1687,2284855624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.22353,14.5088,19.759,1,4,33.8129,33.8287,19.3825,14.4271,19.0265,2285053214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.24271,14.7483,19.1739,1,4,33.9284,33.9418,19.287,14.639,18.9602,2285244953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.26211,14.65,19.4041,1,4,34.066,34.0759,19.5382,14.5243,19.1159,2285438994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.28147,14.8262,19.3545,1,4,33.8655,33.8746,19.1532,14.7115,18.9777,2285632539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.30081,14.6429,19.3485,1,4,33.4195,33.4345,18.9084,14.517,18.9025,2285826024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.32005,14.3051,19.2356,1,4,33.9951,34.0061,19.8072,14.1839,19.1919,2286018380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.33907,15.0487,19.0217,1,4,34.5778,34.596,19.6116,14.9734,19.0488,2286208597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.359,14.8239,19.9271,1,4,33.8016,33.8127,19.1438,14.6507,18.9653,2286407868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.37875,14.1332,19.7546,1,4,33.7132,33.7246,19.6665,14.047,19.2185,2286605414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.39761,14.9397,18.8527,1,4,34.1184,34.1654,19.2935,14.8605,18.9393,2286793941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.41722,14.621,19.6156,1,4,33.6709,33.6818,19.132,14.5028,19.0442,2286990097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.43649,14.4744,19.2652,1,4,33.3681,33.3803,18.9637,14.4057,18.9624,2287182749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.45555,14.3904,19.0598,1,4,33.3101,33.3196,18.9991,14.3083,18.8973,2287373347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.47467,14.3131,19.1248,1,4,33.129,33.1378,18.943,14.1853,18.9437,2287564595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.49368,14.2135,19.0041,1,4,32.9849,32.9958,18.8621,14.1249,18.86,2287754636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.51254,14.2018,18.8606,1,4,32.95,32.9612,18.826,14.1243,18.8257,2287943242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.53119,14.4315,18.6573,1,4,33.6889,33.6994,19.3955,14.2927,19.0963,2288129815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.5503,14.7413,19.1047,1,4,33.468,33.4784,18.8837,14.5842,18.8838,2288320862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.56957,14.3734,19.2702,1,4,33.0156,33.0233,18.8151,14.1978,18.8178,2288513564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.58865,14.1041,19.0827,1,4,32.7619,32.7723,18.8317,13.9329,18.829,2288704391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.6072,14.3054,18.547,1,4,33.0689,33.0787,18.8534,14.2149,18.854,2288889861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.62637,13.9748,19.1755,1,4,32.7672,32.7853,18.8821,13.8934,18.8738,2289081616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.6448,14.4763,18.4285,1,4,33.8228,33.8391,19.4823,14.3387,18.9858,2289265901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.66398,14.7622,19.1791,1,4,33.7983,33.8073,19.1473,14.6437,18.9937,2289457692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.68337,14.6282,19.3902,1,4,33.349,33.3615,18.9444,14.4081,18.9409,2289651594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.70263,14.2229,19.2539,1,4,32.8493,32.8585,18.7509,14.0951,18.7542,2289844133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.72146,14.1698,18.8379,1,4,32.788,32.7974,18.7768,14.0114,18.7766,2290032512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.74011,14.2576,18.6505,1,4,33.2843,33.2938,19.1469,14.1375,18.9662,2290219017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.75892,14.5489,18.8083,1,4,33.3469,33.362,18.8765,14.476,18.8709,2290407100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.77791,14.4769,18.986,1,4,33.033,33.0437,18.6677,14.3609,18.6721,2290596960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.79679,14.2788,18.881,1,4,32.9156,32.9244,18.7617,14.152,18.7636,2290785770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.8155,14.3678,18.7152,1,4,33.0266,33.0364,18.8272,14.2004,18.8262,2290972922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.83457,14.0923,19.0613,1,4,32.6437,32.6529,18.6778,13.9653,18.6784,2291163535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.85334,13.9602,18.7782,1,4,32.4628,32.476,18.6013,13.8655,18.5973,2291351317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.87188,14.0207,18.5364,1,4,33.0291,33.0394,19.0998,13.9264,18.9162,2291536681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.89047,14.5127,18.5872,1,4,33.0994,33.1108,18.6586,14.4419,18.6575,2291722553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.90954,14.1546,19.0768,1,4,32.5795,32.59,18.556,14.0226,18.5569,2291913321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.92835,13.941,18.8037,1,4,32.2753,32.2846,18.4983,13.7758,18.4995,2292101358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.94681,13.9462,18.4606,1,4,32.3558,32.3667,18.5427,13.8147,18.5411,2292285964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.96529,14.025,18.4814,1,4,32.3384,32.3493,18.464,13.8744,18.464,2292470778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,2.9837,14.0228,18.4132,1,4,32.568,32.5773,18.6412,13.9252,18.5335,2292654910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,3.00228,14.0686,18.5776,1,4,32.5855,32.5959,18.5962,13.9904,18.5951,2292840686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,3.0209,14.1024,18.6205,1,4,32.3787,32.3894,18.414,13.965,18.4137,2293026891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,3.03955,13.872,18.6484,1,4,32.1882,32.1968,18.4558,13.7303,18.4579,2293213375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,3.05784,14.0213,18.2922,1,4,32.2945,32.3056,18.401,13.896,18.3985,2293396297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,3.07624,14.0314,18.397,1,4,32.8186,32.83,18.9214,13.8975,18.6229,2293580267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,3.09481,14.3483,18.569,1,4,32.6606,32.6705,18.4095,14.2496,18.411,2293765957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,3.1139,13.647,19.0876,1,4,31.9113,31.9225,18.3396,13.573,18.3383,2293956833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,3.13198,14.0556,18.0842,1,4,32.1491,32.1601,18.3218,13.8271,18.322,2294137675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,3.15053,13.7402,18.5464,1,4,31.9339,31.9497,18.336,13.6027,18.3312,2294323139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,3.16891,13.7688,18.3855,1,4,31.7023,31.7149,18.1507,13.5484,18.1539,2294506994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,3.18695,13.761,18.0357,1,4,31.8371,31.8526,18.1734,13.6666,18.1705,2294687351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,3.20523,13.6482,18.2817,1,4,32.3713,32.3864,18.8155,13.5554,18.5525,2294870168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,3.22455,13.1205,19.3245,1,4,31.2684,31.2783,18.2164,13.0468,18.2216,2295063413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,3.24213,13.8235,17.5731,1,4,31.8653,31.8754,18.1702,13.6953,18.17,2295239144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,3.26054,13.6167,18.4137,1,4,31.6369,31.6469,18.1852,13.4516,18.1853,2295423281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,3.27864,13.6569,18.1007,1,4,31.8047,31.829,18.2828,13.5362,18.2685,2295604288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,3.29681,13.7842,18.1641,1,4,31.8051,31.8161,18.1512,13.6406,18.1645,2295785929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,3.31493,13.7712,18.1282,1,4,31.9672,31.9772,18.2893,13.6769,18.1882,2295967211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,3.3334,13.5855,18.4648,1,4,32.6968,32.7047,19.1923,13.5024,18.8129,2296151859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,3.35149,14.6824,18.0938,1,4,32.974,32.9916,18.3807,14.603,18.371,2296332797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,3.37053,14.018,19.0376,1,4,32.3281,32.3451,18.3911,13.9364,18.3917,2296523173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,3.38924,13.6976,18.71,1,4,31.8563,31.8675,18.2324,13.6181,18.2382,2296710273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,3.40739,13.8397,18.1452,1,4,31.8999,31.9121,18.1898,13.7111,18.1888,2296891725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,3.42572,13.6437,18.3399,1,4,31.9711,31.9813,18.4091,13.56,18.3069,2297075124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,3.44387,13.903,18.1426,1,4,32.0751,32.0851,18.2464,13.8285,18.2466,2297256550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,3.46242,13.6385,18.5554,1,4,31.7449,31.7558,18.2261,13.5197,18.2252,2297442104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,3.48056,13.6824,18.1411,1,4,31.7943,31.8057,18.191,13.6038,18.1905,2297623515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
